player_name,team_abbreviation,points,rebounds,assists,net_rating,season
388,Lou Roe,GSW,2.4,0.8,0.4,-14.4,1996-97
389,Michael Curry,DET,3.9,1.5,0.5,6.7,1996-97
390,Michael Finley,DAL,15.0,4.5,2.7,-6.5,1996-97
391,Michael Hawkins,BOS,2.8,1.1,2.2,-10.3,1996-97
392,Michael Jordan,CHI,29.6,5.9,4.3,13.4,1996-97
393,Michael Smith,SAC,6.5,9.5,2.4,-1.8,1996-97
394,Mike Brown,PHX,2.7,4.2,0.8,1.7,1996-97
395,Mitch Richmond,SAC,25.9,3.9,4.2,-2.0,1996-97
396,Mitchell Butler,POR,3.0,1.1,0.6,4.6,1996-97
397,Monty Williams,SAS,9.0,3.2,1.4,-6.3,1996-97
398,Moochie Norris,VAN,1.5,1.5,2.9,-30.5,1996-97
399,Mookie Blaylock,ATL,17.4,5.3,5.9,10.5,1996-97
400,Michael Cage,PHI,1.8,3.9,0.5,-12.0,1996-97
401,Muggsy Bogues,CHH,8.0,2.2,7.2,6.0,1996-97
402,Nate McMillan,SEA,4.6,3.2,3.8,14.1,1996-97
403,Nick Anderson,ORL,12.0,4.8,2.9,3.6,1996-97
404,Nick Van Exel,LAL,15.3,2.9,8.5,3.8,1996-97
405,Olden Polynice,SAC,12.5,9.4,2.2,-3.2,1996-97
406,Oliver Miller,TOR,4.8,5.0,1.4,-1.0,1996-97
407,Othella Harrington,HOU,4.8,3.5,0.3,0.4,1996-97
408,Otis Thorpe,DET,13.1,7.9,1.7,6.2,1996-97
409,P.J. Brown,MIA,9.5,8.4,1.2,7.4,1996-97
410,Patrick Ewing,NYK,22.4,10.7,2.0,6.4,1996-97
411,Pervis Ellison,BOS,2.5,4.3,0.7,1.2,1996-97
412,Lorenzo Williams,WAS,2.4,3.6,0.2,-10.9,1996-97
413,Nate Driggers,BOS,2.4,1.5,0.4,-24.0,1996-97
414,Melvin Booker,GSW,5.8,1.4,2.5,-3.8,1996-97
415,Pete Chilcutt,VAN,3.4,2.9,0.9,-16.2,1996-97
416,Matt Maloney,HOU,9.4,2.0,3.7,6.3,1996-97
417,Matt Steigenga,CHI,1.5,1.5,1.0,-19.8,1996-97
418,Loy Vaught,LAC,14.9,10.0,1.3,-7.7,1996-97
419,Luc Longley,CHI,9.1,5.6,2.4,10.4,1996-97
420,Lucious Harris,PHI,5.4,1.3,0.9,-5.5,1996-97
421,Mahmoud Abdul-Rauf,SAC,13.7,1.6,2.5,-4.9,1996-97
422,Malik Rose,CHH,3.0,3.0,0.6,1.3,1996-97
423,Malik Sealy,LAC,13.5,3.0,2.1,-8.0,1996-97
424,Marcus Camby,TOR,14.8,6.3,1.5,-1.5,1996-97
425,Mario Elie,HOU,11.7,3.0,4.0,5.6,1996-97
426,Mark Bradtke,PHI,1.6,1.9,0.2,0.9,1996-97
427,Mark Bryant,PHX,9.3,5.2,1.1,3.3,1996-97
428,Marcus Brown,POR,3.9,0.7,1.0,4.0,1996-97
429,Mark Hendrickson,PHI,2.9,3.2,0.1,-5.1,1996-97
430,Mark Jackson,IND,9.9,4.8,11.4,-2.0,1996-97
431,Mark Price,GSW,11.3,2.6,4.9,-3.1,1996-97
432,Mark Strickland,MIA,2.0,1.2,0.0,-17.1,1996-97
433,Matt Geiger,CHH,8.9,5.3,0.8,0.9,1996-97
434,Mark West,CLE,3.2,2.7,0.3,3.5,1996-97
435,Martin Lewis,TOR,1.6,0.7,0.4,-3.5,1996-97
436,Martin Muursepp,DAL,3.7,1.6,0.5,-14.5,1996-97
437,Marty Conlon,BOS,7.8,4.4,1.4,-9.0,1996-97
438,Matt Bullard,HOU,4.5,1.6,0.9,0.9,1996-97
439,Matt Fish,MIA,0.3,0.8,0.0,-15.1,1996-97
440,Mark Davis,PHI,8.5,4.3,1.8,-7.4,1996-97
441,Marko Milic,PHX,2.8,0.8,0.4,7.4,1997-98
442,Martin Muursepp,DAL,5.7,2.8,0.7,-3.7,1997-98
443,Marty Conlon,MIA,4.9,2.6,0.7,4.4,1997-98
444,Matt Bullard,HOU,7.0,2.2,0.9,-3.1,1997-98
445,Michael Curry,MIL,6.6,1.2,1.7,-3.9,1997-98
446,Matt Maloney,HOU,8.6,1.8,2.8,-1.9,1997-98
447,Maurice Taylor,LAC,11.5,4.2,0.7,-9.5,1997-98
448,Michael Cage,NJN,1.3,3.9,0.4,2.4,1997-98
449,Mark West,IND,1.5,1.0,0.1,-4.5,1997-98
450,Matt Geiger,CHH,11.3,6.7,1.0,-1.1,1997-98
451,Mark Strickland,MIA,6.8,4.2,0.5,1.3,1997-98
452,Mahmoud Abdul-Rauf,SAC,7.3,1.2,1.9,-6.4,1997-98
453,Mark Pope,IND,1.4,0.9,0.3,-0.2,1997-98
454,Mark Jackson,IND,8.3,3.9,8.7,10.2,1997-98
455,Mark Hendrickson,SAC,3.4,3.0,0.9,-7.6,1997-98
456,Mark Davis,PHI,4.0,2.2,1.0,-4.4,1997-98
457,Mark Bryant,PHX,4.2,3.5,0.7,6.5,1997-98
458,Mario Elie,HOU,8.4,2.1,3.0,-0.6,1997-98
459,Mario Bennett,LAL,3.9,2.8,0.4,5.0,1997-98
460,Marcus Camby,TOR,12.1,7.4,1.8,-7.5,1997-98
461,Malik Sealy,DET,7.7,2.8,1.3,4.2,1997-98
462,Malik Rose,SAS,3.0,1.7,0.4,-6.8,1997-98
463,Randy Livingston,ATL,0.8,0.5,0.4,-5.0,1997-98
464,Mark Price,ORL,9.5,2.0,4.7,-3.1,1997-98
465,Michael Finley,DAL,21.5,5.3,4.9,-6.7,1997-98
466,Nick Van Exel,LAL,13.8,3.0,6.9,8.1,1997-98
467,Michael McDonald,CHH,0.0,1.0,0.0,-71.4,1997-98
468,Lucious Harris,NJN,3.8,1.0,0.8,2.0,1997-98
469,Randy Brown,CHI,4.1,1.3,2.1,3.0,1997-98
470,Priest Lauderdale,DEN,3.7,2.6,0.5,-6.2,1997-98
471,Popeye Jones,TOR,8.6,7.3,1.3,-1.4,1997-98
472,Pooh Richardson,LAC,4.2,1.4,3.3,-12.8,1997-98
473,Pete Myers,NYK,1.6,1.1,0.3,6.8,1997-98
474,Pete Chilcutt,VAN,4.9,3.7,1.3,-8.3,1997-98
475,Pervis Ellison,BOS,3.0,3.3,0.9,0.8,1997-98
476,Patrick Ewing,NYK,20.8,10.2,1.1,6.6,1997-98
477,P.J. Brown,MIA,9.6,8.6,1.4,8.0,1997-98
478,Otis Thorpe,SAC,10.2,7.3,3.0,-12.5,1997-98
479,Michael Jordan,CHI,28.7,5.8,3.5,8.5,1997-98
480,Othella Harrington,HOU,6.0,3.6,0.4,-7.3,1997-98
481,Olden Polynice,SAC,7.9,6.3,1.5,-5.9,1997-98
482,Nick Anderson,ORL,15.3,5.1,2.1,0.1,1997-98
483,Nate McMillan,SEA,3.4,2.2,3.1,10.4,1997-98
484,Muggsy Bogues,GSW,5.7,2.2,5.4,-8.4,1997-98
485,Mookie Blaylock,ATL,13.2,4.9,6.7,8.4,1997-98
486,Monty Williams,SAS,6.3,2.5,1.2,0.7,1997-98
487,Mitchell Butler,CLE,2.1,1.2,1.0,2.0,1997-98
488,Mitch Richmond,SAC,23.2,3.3,4.0,-2.6,1997-98
489,Micheal Williams,MIN,2.6,0.6,1.3,0.4,1997-98
490,Michael Stewart,SAC,4.6,6.6,0.8,-3.0,1997-98
491,Michael Smith,VAN,5.2,6.4,1.8,-6.6,1997-98
492,Oliver Miller,TOR,6.3,6.3,3.1,-9.9,1997-98
493,Luc Longley,CHI,11.4,5.9,2.8,7.5,1997-98
494,Kerry Kittles,NJN,17.2,4.7,2.3,1.9,1997-98
495,Lorenzo Williams,WAS,1.9,1.9,0.2,-18.2,1997-98
496,Keith Booth,CHI,1.7,0.7,0.2,-10.0,1997-98
497,Keith Askins,MIA,2.4,2.2,0.6,5.5,1997-98
498,Kebu Stewart,PHI,2.7,2.1,0.1,11.7,1997-98
499,Karl Malone,UTA,27.0,10.3,3.9,9.8,1997-98
500,Juwan Howard,WAS,18.5,7.0,3.3,-0.6,1997-98
501,Jud Buechler,CHI,2.7,1.0,0.7,-0.9,1997-98
502,Jon Barry,LAL,2.5,0.8,1.0,4.7,1997-98
503,Johnny Taylor,ORL,3.2,1.1,0.1,4.8,1997-98
504,Johnny Newman,DEN,14.7,1.9,1.9,-12.0,1997-98
505,John Wallace,TOR,14.0,4.5,1.3,-10.4,1997-98
506,John Thomas,TOR,2.8,2.0,0.3,-2.6,1997-98
507,John Stockton,UTA,12.0,2.6,8.5,13.4,1997-98
508,John Starks,NYK,12.9,2.8,2.7,2.4,1997-98
509,John Crotty,POR,3.7,1.2,2.4,-5.5,1997-98
510,Joe Wolf,DEN,1.5,2.2,0.5,-9.3,1997-98
511,Joe Stephens,HOU,3.9,0.9,0.1,-24.2,1997-98
512,Joe Smith,PHI,14.6,6.0,1.2,-9.9,1997-98
513,Joe Kleine,CHI,2.0,1.7,0.7,-4.0,1997-98
514,Joe Dumars,DET,13.1,1.4,3.5,0.8,1997-98
515,Jimmy Oliver,WAS,5.0,2.0,1.0,4.2,1997-98
516,Jim McIlvaine,SEA,3.2,3.3,0.2,7.0,1997-98
517,Jim Jackson,GSW,15.7,5.1,4.8,-6.1,1997-98
518,Rasheed Wallace,POR,14.6,6.2,2.5,4.5,1997-98
519,Keith Closs,LAC,4.0,2.9,0.3,-8.0,1997-98
520,Keith Van Horn,NJN,19.7,6.6,1.7,2.9,1997-98
521,Kelvin Cato,POR,3.8,3.4,0.3,-2.3,1997-98
522,Kendall Gill,NJN,13.4,4.8,2.5,1.1,1997-98
523,Lorenzen Wright,LAC,9.0,8.8,0.8,-5.5,1997-98
524,Lloyd Daniels,TOR,5.7,1.2,0.7,-16.9,1997-98
525,Litterial Green,MIL,1.2,0.3,0.8,-1.0,1997-98
526,Lindsey Hunter,DET,12.1,3.5,3.2,-0.3,1997-98
527,Lee Mayberry,VAN,4.6,1.4,4.4,-3.5,1997-98
528,Ledell Eackles,WAS,5.2,1.8,0.4,0.4,1997-98
529,Lawrence Moten,WAS,1.1,0.1,0.4,-29.5,1997-98
530,Lawrence Funderburke,SAC,9.5,4.5,1.2,-7.0,1997-98
531,Latrell Sprewell,GSW,21.4,3.6,4.9,-16.7,1997-98
532,Larry Robinson,VAN,2.8,2.0,0.2,-2.8,1997-98
533,Larry Johnson,NYK,15.5,5.7,2.1,2.3,1997-98
534,Loy Vaught,LAC,7.5,6.5,0.7,-16.6,1997-98
535,Lamond Murray,LAC,15.4,6.1,1.8,-8.2,1997-98
536,Kurt Thomas,DAL,7.4,4.8,0.6,-5.5,1997-98
537,Kobe Bryant,LAL,15.4,3.1,2.5,6.9,1997-98
538,Kiwane Garris,DEN,2.4,0.7,1.0,-17.4,1997-98
539,Khalid Reeves,DAL,8.7,2.3,2.8,-4.5,1997-98
540,Kevin Willis,HOU,16.1,8.4,1.0,-1.9,1997-98
541,Kevin Salvadori,SAC,0.3,1.3,0.2,-9.4,1997-98
542,Kevin Ollie,ORL,3.5,1.1,1.9,-1.9,1997-98
543,Kevin Johnson,PHX,9.5,3.3,4.9,6.8,1997-98
544,Kevin Garnett,MIN,18.5,9.6,4.2,2.5,1997-98
545,Kevin Edwards,ORL,3.8,1.4,1.0,-2.7,1997-98
546,Kenny Anderson,BOS,12.2,2.8,5.7,-0.5,1997-98
547,LaPhonso Ellis,DEN,14.3,7.2,2.8,-13.2,1997-98
548,Ray Allen,MIL,19.5,4.9,4.3,-0.9,1997-98
549,Aaron Williams,SEA,4.6,2.3,0.2,5.5,1997-98
550,Reggie Hanson,BOS,0.8,0.8,0.1,7.3,1997-98
551,Tony Smith,MIL,2.7,1.0,1.4,-13.7,1997-98
552,Tony Massenburg,VAN,6.5,3.8,0.3,-10.5,1997-98
553,Tony Farmer,CHH,2.5,1.2,0.2,-6.4,1997-98
554,Tony Dumas,CLE,2.0,0.7,0.7,11.0,1997-98
555,Tony Delk,GSW,10.1,2.2,2.2,-9.3,1997-98
556,Tony Battie,DEN,8.4,5.4,0.9,-15.6,1997-98
557,Toni Kukoc,CHI,13.3,4.4,4.2,10.2,1997-98
558,Tom Hammonds,MIN,6.1,4.8,0.6,-2.3,1997-98
559,Tom Gugliotta,MIN,20.1,8.7,4.1,3.2,1997-98
560,Tom Chambers,PHI,6.0,2.0,0.0,-17.8,1997-98
561,Todd Fuller,GSW,4.0,3.4,0.2,-4.6,1997-98
562,Todd Day,MIA,6.0,1.2,1.4,9.7,1997-98
563,Tim Thomas,PHI,11.0,3.7,1.2,-4.9,1997-98
564,Tim Legler,WAS,1.1,0.5,0.4,-5.6,1997-98
565,Tim Kempton,TOR,0.5,0.8,0.4,-12.7,1997-98
566,Tim Hardaway,MIA,18.9,3.7,8.3,8.1,1997-98
567,Tim Duncan,SAS,21.1,11.9,2.7,8.0,1997-98
568,Tim Breaux,MIL,1.7,0.3,0.3,1.2,1997-98
569,Theo Ratliff,PHI,9.9,6.7,0.7,-0.4,1997-98
570,Terry Porter,MIN,9.5,2.0,3.3,3.1,1997-98
571,Terry Mills,MIA,4.2,3.0,0.8,2.3,1997-98
572,Terry Dehere,SAC,6.4,1.4,2.5,-7.2,1997-98
573,Terry Davis,WAS,4.4,6.5,0.4,-1.2,1997-98
574,Tracy McGrady,TOR,7.0,4.2,1.5,-9.5,1997-98
575,Tracy Murray,WAS,15.1,3.4,1.0,-0.2,1997-98
576,Travis Best,IND,6.5,1.5,3.4,2.2,1997-98
577,Travis Knight,BOS,6.5,4.9,1.4,-4.9,1997-98
578,Jerry Stackhouse,DET,15.8,3.4,3.1,-0.6,1997-98
579,Aaron McKie,PHI,4.1,2.9,2.2,1.6,1997-98
580,Zydrunas Ilgauskas,CLE,13.9,8.8,0.9,4.4,1997-98
581,Zan Tabak,BOS,5.4,3.7,0.8,-11.4,1997-98
582,Yinka Dare,NJN,1.2,1.7,0.1,-15.9,1997-98
583,Xavier McDaniel,NJN,1.3,1.6,0.5,-2.1,1997-98
584,Willie Burton,SAS,2.1,0.7,0.1,-6.8,1997-98
585,William Cunningham,PHI,1.1,1.4,0.1,27.4,1997-98
586,Will Perdue,SAS,5.0,6.8,0.7,7.1,1997-98
587,Wesley Person,CLE,14.7,4.4,2.3,3.5,1997-98
588,Walter McCarty,BOS,9.6,4.4,2.2,-4.5,1997-98
589,Terry Cummings,NYK,6.2,3.8,0.6,1.1,1997-98
590,Walt Williams,POR,10.3,3.4,2.1,-7.5,1997-98
591,Vlade Divac,CHH,10.4,8.1,2.7,5.5,1997-98
592,Vitaly Potapenko,CLE,7.1,3.9,0.7,0.1,1997-98
593,Vinny Del Negro,SAS,9.5,2.8,3.4,4.0,1997-98
594,Vincent Askew,POR,2.2,2.3,1.3,0.0,1997-98
595,Vin Baker,SEA,19.2,8.0,1.9,7.7,1997-98
596,Vernon Maxwell,CHH,6.9,1.4,1.2,2.9,1997-98
597,Tyus Edney,BOS,5.3,1.1,2.7,0.2,1997-98
598,Tyrone Hill,MIL,10.0,10.7,1.5,1.1,1997-98
599,Tyrone Corbin,ATL,10.2,4.6,2.2,7.0,1997-98
600,Troy Hudson,UTA,1.5,0.3,0.5,-6.4,1997-98
601,Travis Williams,CHH,3.5,2.4,0.5,-5.4,1997-98
602,Voshon Lenard,MIA,12.6,3.6,2.2,7.4,1997-98
603,Terrell Brandon,MIL,16.8,3.5,7.7,2.5,1997-98
604,Tariq Abdul-Wahad,SAC,6.4,2.0,0.9,-7.0,1997-98
605,Stojko Vrankovic,LAC,3.0,4.0,0.6,-6.9,1997-98
606,Sam Perkins,SEA,7.2,3.1,1.4,10.8,1997-98
607,Sam Mitchell,MIN,12.3,4.8,1.3,1.8,1997-98
608,Sam Mack,VAN,10.8,2.3,1.8,-10.5,1997-98
609,Sam Cassell,NJN,19.6,3.0,8.0,2.1,1997-98
610,Rusty LaRue,CHI,3.5,0.6,0.4,9.9,1997-98
611,Roy Rogers,TOR,1.3,1.1,0.1,-21.7,1997-98
612,Rony Seikaly,NJN,13.3,7.0,1.4,-7.5,1997-98
613,Ron Mercer,BOS,15.3,3.5,2.2,-2.8,1997-98
614,Ron Harper,CHI,9.3,3.5,2.9,10.5,1997-98
615,Rodrick Rhodes,HOU,5.8,1.2,1.9,-4.2,1997-98
616,Rodney Rogers,LAC,15.1,5.6,2.7,-10.0,1997-98
617,Samaki Walker,DAL,8.9,7.4,0.6,-11.2,1997-98
618,Rod Strickland,WAS,17.8,5.3,10.5,1.3,1997-98
619,Robert Horry,LAL,7.4,7.5,2.3,11.6,1997-98
620,Rik Smits,IND,16.7,6.9,1.4,10.7,1997-98
621,Ricky Pierce,MIL,3.9,1.2,0.9,-12.5,1997-98
622,Rick Mahorn,DET,2.4,3.3,0.3,5.5,1997-98
623,Rick Fox,LAL,12.0,4.4,3.4,7.8,1997-98
624,Rick Brunson,POR,4.3,1.5,2.6,-1.4,1997-98
625,Rex Walters,MIA,2.1,0.6,0.9,-9.9,1997-98
626,Rex Chapman,PHX,15.9,2.5,3.0,3.2,1997-98
627,Reggie Slater,TOR,8.0,3.9,0.9,-7.2,1997-98
628,Reggie Miller,IND,19.5,2.9,2.1,10.5,1997-98
629,Reggie Jordan,MIN,2.6,1.7,0.9,6.8,1997-98
630,Robert Pack,DAL,7.8,2.8,3.5,-19.7,1997-98
631,Reggie Geary,SAS,2.5,1.1,1.2,7.5,1997-98
632,Scot Pollard,DET,2.7,2.2,0.3,0.8,1997-98
633,Scott Burrell,CHI,5.2,2.5,0.8,7.2,1997-98
634,Steven Smith,ATL,20.1,4.2,4.0,4.4,1997-98
635,Steve Nash,PHX,9.1,2.1,3.4,8.1,1997-98
636,Steve Kerr,CHI,7.5,1.5,1.9,5.5,1997-98
637,Steve Henson,DET,1.6,0.1,0.2,10.2,1997-98
638,Stephon Marbury,MIN,17.7,2.8,8.6,0.9,1997-98
639,Stephen Howard,SEA,1.9,0.9,0.2,-16.2,1997-98
640,Stanley Roberts,MIN,6.2,4.9,0.4,-0.3,1997-98
641,Stacey Augmon,POR,5.7,3.3,1.2,0.2,1997-98
642,Spud Webb,ORL,3.0,0.8,1.3,-24.6,1997-98
643,Sherman Douglas,NJN,8.0,1.7,4.0,1.6,1997-98
644,Shea Seals,LAL,1.0,1.0,0.0,-13.1,1997-98
645,Scott Brooks,CLE,1.8,0.7,1.1,-5.0,1997-98
646,Shawnelle Scott,CLE,1.1,1.4,0.2,6.2,1997-98
647,Shawn Kemp,CLE,18.0,9.3,2.5,5.3,1997-98
648,Shawn Bradley,DAL,11.4,8.1,0.9,-2.8,1997-98
649,Sharone Wright,TOR,2.3,1.3,0.6,1.2,1997-98
650,Shareef Abdur-Rahim,VAN,22.3,7.1,2.6,-8.4,1997-98
651,Shaquille O'Neal,LAL,28.3,11.4,2.4,15.6,1997-98
652,Shandon Anderson,UTA,8.3,2.8,1.1,3.7,1997-98
653,Sean Rooks,LAL,3.4,2.9,0.6,1.6,1997-98
654,Sean Higgins,POR,0.0,0.0,0.0,-49.8,1997-98
655,Sean Elliott,SAS,9.3,3.4,1.7,3.4,1997-98
656,Scottie Pippen,CHI,19.2,5.2,5.8,8.9,1997-98
657,Scott Williams,PHI,4.1,3.6,0.5,-3.0,1997-98
658,Shawn Respert,DAL,5.9,1.8,1.1,-11.9,1997-98
659,Jerome Williams,DET,5.3,4.9,0.6,6.6,1997-98
660,Jerome Kersey,SEA,6.3,3.6,1.2,8.7,1997-98
661,Jermaine O'Neal,POR,4.5,3.4,0.3,-0.1,1997-98
662,Dan Majerle,MIA,7.2,3.7,2.2,8.3,1997-98
663,Damon Stoudamire,POR,17.2,4.2,8.2,-4.6,1997-98
664,Dale Ellis,SEA,11.8,2.3,1.1,8.4,1997-98
665,Dale Davis,IND,8.0,7.8,0.9,10.1,1997-98
666,Cory Alexander,DEN,8.1,2.4,3.5,-6.3,1997-98
667,Corliss Williamson,SAC,17.7,5.6,2.9,-4.6,1997-98
668,Corie Blount,LAL,3.6,4.3,0.5,5.1,1997-98
669,Corey Beck,CHH,3.2,1.5,1.7,2.4,1997-98
670,Clyde Drexler,HOU,18.4,4.9,5.5,1.1,1997-98
671,Clifford Rozier,MIN,1.0,1.0,0.0,-21.5,1997-98
672,Clifford Robinson,PHX,14.2,5.1,2.1,5.2,1997-98
673,Clar. Weatherspoon,GSW,9.3,7.5,1.1,-4.0,1997-98
674,Chucky Brown,ATL,5.0,2.4,0.7,2.8,1997-98
675,Chuck Person,SAS,6.7,3.3,1.4,5.6,1997-98
676,Christian Laettner,ATL,13.8,6.6,2.6,4.0,1997-98
677,Chris Whitney,WAS,5.1,1.4,2.4,0.9,1997-98
678,Chris Webber,WAS,21.9,9.5,3.8,0.9,1997-98
679,Charlie Ward,NYK,7.8,3.3,5.7,6.7,1997-98
680,Chauncey Billups,TOR,11.2,2.4,3.9,-10.6,1997-98
681,Cherokee Parks,MIN,7.1,5.5,0.7,-0.5,1997-98
682,Chris Anstey,DAL,5.9,3.8,0.9,-9.8,1997-98
683,Chris Carr,MIN,9.9,3.0,1.7,-0.7,1997-98
684,Chris Childs,NYK,6.3,2.4,3.9,-0.1,1997-98
685,Dan Schayes,ORL,5.5,3.3,0.6,-0.6,1997-98
686,Chris Crawford,ATL,3.8,1.0,0.2,-7.1,1997-98
687,Chris Garner,TOR,1.4,0.6,1.2,-15.1,1997-98
688,Chris Gatling,NJN,11.5,5.9,0.9,-0.7,1997-98
689,Chris Mills,NYK,9.7,5.1,1.7,5.3,1997-98
690,Chris Morris,UTA,4.3,2.1,0.4,0.8,1997-98
691,Chris Mullin,IND,11.3,3.0,2.3,10.6,1997-98
692,Chris Robinson,SAC,4.6,1.3,1.1,-8.9,1997-98
693,Chris Dudley,NYK,3.1,5.4,0.4,8.2,1997-98
694,Dana Barros,BOS,9.8,1.9,3.6,-2.2,1997-98
695,Danny Ferry,CLE,4.2,1.7,0.9,-0.5,1997-98
696,Danny Fortson,DEN,10.2,5.6,1.0,-13.2,1997-98
697,Derek Harper,ORL,8.6,1.6,3.5,-0.4,1997-98
698,Derek Strong,ORL,12.7,7.4,0.9,1.0,1997-98
699,Derrick Coleman,PHI,17.6,9.9,2.5,-2.8,1997-98
700,Derrick McKey,IND,6.3,3.7,1.5,2.2,1997-98
701,Detlef Schrempf,SEA,15.7,7.1,4.4,10.7,1997-98
702,Dickey Simpkins,CHI,3.3,1.9,0.8,4.8,1997-98
703,Derek Grimm,SAC,1.6,0.4,0.0,-18.2,1997-98
704,Dikembe Mutombo,ATL,13.4,11.4,1.0,8.0,1997-98
705,Don Reid,DET,3.5,2.6,0.4,0.9,1997-98
706,Donald Royal,CHH,2.5,1.3,0.5,7.7,1997-98
707,Donald Whiteside,ATL,0.7,0.3,0.3,-52.7,1997-98
708,Dontae' Jones,BOS,2.9,0.6,0.3,-7.1,1997-98
709,Dontonio Wingfield,POR,0.3,1.3,0.0,-35.3,1997-98
710,Donyell Marshall,GSW,15.4,8.6,2.2,-9.5,1997-98
711,Don MacLean,NJN,0.3,0.6,0.0,-18.0,1997-98
712,Charles Smith,LAC,3.5,0.8,0.6,-7.5,1997-98
713,Derek Fisher,LAL,5.8,2.4,4.1,9.1,1997-98
714,Dennis Scott,PHX,11.0,3.0,1.9,-4.7,1997-98
715,Danny Manning,PHX,13.5,5.6,2.0,8.0,1997-98
716,Darrell Armstrong,ORL,9.2,3.3,4.9,-2.7,1997-98
717,Darrick Martin,LAC,10.3,2.0,4.0,-5.8,1997-98
718,Darvin Ham,WAS,2.0,1.8,0.2,7.1,1997-98
719,David Benoit,ORL,5.5,2.6,0.3,-0.6,1997-98
720,David Robinson,SAS,21.6,10.6,2.7,7.7,1997-98
721,Derek Anderson,CLE,11.7,2.8,3.4,3.9,1997-98
722,David Vaughn,NJN,4.1,3.8,0.5,-11.4,1997-98
723,David Wingate,SEA,2.6,1.4,0.6,-0.7,1997-98
724,DeJuan Wheat,MIN,1.7,0.3,0.7,-1.6,1997-98
725,Dean Garrett,DEN,7.3,7.9,1.1,-15.4,1997-98
726,Dee Brown,TOR,9.1,2.1,2.1,-7.0,1997-98
727,Dell Curry,CHH,9.4,1.9,1.3,-1.1,1997-98
728,Dennis Rodman,CHI,4.7,15.0,2.9,6.7,1997-98
729,David Wesley,CHH,13.0,2.6,6.5,2.3,1997-98
730,Doug Christie,TOR,16.5,5.2,3.6,-7.6,1997-98
731,Charles Oakley,NYK,9.0,9.2,2.5,2.7,1997-98
732,Charles Jones,HOU,0.6,1.0,0.2,-6.2,1997-98
733,Ben Wallace,WAS,3.1,4.8,0.3,8.7,1997-98
734,Ben Davis,NYK,0.6,0.9,0.0,-29.9,1997-98
735,B.J. Armstrong,CHH,4.0,1.2,2.3,-1.8,1997-98
736,Avery Johnson,SAS,10.2,2.0,7.9,5.6,1997-98
737,Austin Croshere,IND,2.9,1.7,0.3,-3.1,1997-98
738,Arvydas Sabonis,POR,16.0,10.0,3.0,4.6,1997-98
739,Armen Gilliam,MIL,11.2,5.4,1.3,-3.2,1997-98
740,Antonio McDyess,PHX,15.1,7.6,1.3,4.1,1997-98
741,Antonio Lang,MIA,2.0,0.8,0.2,-12.6,1997-98
742,Antonio Davis,IND,9.6,6.8,0.7,5.8,1997-98
743,Antonio Daniels,VAN,7.8,1.9,4.5,-12.8,1997-98
744,Antoine Walker,BOS,22.4,10.2,3.3,-4.9,1997-98
745,Antoine Carr,UTA,5.7,2.0,0.7,4.5,1997-98
746,Anthony Peeler,MIN,12.3,3.2,3.6,1.0,1997-98
747,Anthony Parker,PHI,1.9,0.7,0.5,-5.0,1997-98
748,Anthony Miller,ATL,2.1,1.9,0.1,-2.8,1997-98
749,Anthony Mason,CHH,12.8,10.2,4.2,2.5,1997-98
750,Adonal Foyle,GSW,3.0,3.3,0.3,-11.8,1997-98
751,Adrian Caldwell,DAL,0.0,0.0,0.0,18.5,1997-98
752,Alan Henderson,ATL,14.3,6.4,1.1,3.4,1997-98
753,Allan Houston,NYK,18.4,3.3,2.6,2.8,1997-98
754,Allen Iverson,PHI,22.0,3.7,6.2,-2.8,1997-98
755,Alonzo Mourning,MIA,19.3,9.6,0.9,12.0,1997-98
756,Benoit Benjamin,PHI,4.5,3.8,0.2,2.5,1997-98
757,Alton Lister,POR,0.9,1.6,0.1,-8.6,1997-98
758,Andrew DeClercq,BOS,5.4,4.8,0.7,-3.4,1997-98
759,Andrew Lang,MIL,2.7,2.7,0.3,-12.0,1997-98
760,Anfernee Hardaway,ORL,16.4,4.0,3.6,-5.3,1997-98
761,Anthony Bowie,NYK,2.8,1.0,0.4,-2.2,1997-98
762,Anthony Goldwire,DEN,9.2,1.8,3.4,-13.0,1997-98
763,Anthony Johnson,SAC,7.5,2.2,4.3,-7.7,1997-98
764,Alvin Williams,TOR,6.0,1.5,1.9,1.1,1997-98
765,Bill Curley,MIN,3.1,2.5,0.4,6.6,1997-98
766,Bill Wennington,CHI,3.5,1.7,0.4,3.7,1997-98
767,Billy Owens,SAC,10.5,7.5,2.8,-5.2,1997-98
768,Brooks Thompson,NYK,2.0,0.5,0.9,-8.3,1997-98
769,Bruce Bowen,BOS,5.6,2.9,1.3,0.4,1997-98
770,Bryant Reeves,VAN,16.3,7.9,2.1,-8.0,1997-98
771,Bryant Stith,DEN,7.6,2.1,1.6,-14.5,1997-98
772,Bryon Russell,UTA,9.0,4.0,1.2,5.6,1997-98
773,Bubba Wells,DAL,3.3,1.7,0.9,-14.0,1997-98
774,Brian Shaw,PHI,6.3,3.6,4.4,-8.2,1997-98
775,Buck Williams,NYK,4.9,4.5,0.5,2.7,1997-98
776,Carl Herrera,SAS,2.9,1.6,0.4,-5.3,1997-98
777,Carl Thomas,CLE,3.4,1.1,0.4,-5.1,1997-98
778,Carlos Rogers,POR,5.3,3.2,0.9,-12.0,1997-98
